,Completed
720575940623105238,True
720575940623105543,True
720575940623105719,True
720575940623105767,True
720575940623106452,True
720575940623106774,True
720575940623106952,True
720575940623107464,True
720575940623107509,True
720575940623107563,True
720575940623107622,True
720575940623108036,True
720575940623108134,True
720575940623108301,True
720575940623108390,True
720575940623108587,True
720575940623108621,True
720575940623109612,True
720575940623109912,True
720575940623110123,True
720575940623110349,True
720575940623110413,True
720575940623110631,True
720575940623110804,True
720575940623110837,True
720575940623111463,True
720575940623111679,True
720575940623112119,True
720575940623112216,True
720575940623112339,True
720575940623112375,True
720575940623112397,True
720575940623112472,True
720575940623112547,True
720575940623112595,True
720575940623112925,True
720575940623112957,True
720575940623113229,True
720575940623113708,True
720575940623113752,True
720575940623113802,True
720575940623113962,True
720575940623114851,True
720575940623114948,True
720575940623115015,True
720575940623115047,True
720575940623115107,True
720575940623115213,True
720575940623115363,True
720575940623115499,True
720575940623115507,True
720575940623115527,True
720575940623115817,True
720575940623116012,True
720575940623116582,True
720575940623116585,True
720575940623116765,True
720575940623117155,True
720575940623117203,True
720575940623117299,True
720575940623117448,True
720575940623117862,True
720575940623118029,True
720575940623118261,True
720575940623118374,True
720575940623118519,True
720575940623118605,True
720575940623118630,True
720575940623118633,True
720575940623119242,True
720575940623119373,True
720575940623119496,True
720575940623119812,True
720575940623119871,True
720575940623120169,True
720575940623120520,True
720575940623120618,True
720575940623121032,True
720575940623121098,True
720575940623121643,True
720575940623122125,True
720575940623122175,True
720575940623122685,True
720575940623122957,True
720575940623123494,True
720575940623124323,True
720575940623124467,True
720575940623124579,True
720575940623124743,True
720575940623124813,True
720575940623124917,True
720575940623124938,True
720575940623125069,True
720575940623125491,True
720575940623125518,True
720575940623125577,True
720575940623125735,True
720575940623125759,True
720575940623125859,True
720575940623126152,True
720575940623126200,True
720575940623126419,True
720575940623126762,True
720575940623127053,True
720575940623127245,True
720575940623127757,True
720575940623127907,True
720575940623128269,True
720575940623128344,True
720575940623128359,True
720575940623128456,True
720575940623128931,True
720575940623128965,True
720575940623129087,True
720575940623129112,True
720575940623129357,True
720575940623129443,True
720575940623129587,True
720575940623130248,True
720575940623130381,True
720575940623130637,True
720575940623131177,True
720575940623131319,True
720575940623131341,True
720575940623131430,True
720575940623131433,True
720575940623131528,True
720575940623131661,True
720575940623131747,True
720575940623131853,True
720575940623131859,True
720575940623132040,True
720575940623132125,True
720575940623132296,True
720575940623132612,True
720575940623132621,True
720575940623132713,True
720575940623133027,True
720575940623133075,True
720575940623133130,True
720575940623133192,True
720575940623133208,True
720575940623133223,True
720575940623133539,True
720575940623133636,True
720575940623133892,True
720575940623133960,True
720575940623133976,True
720575940623134051,True
720575940623134157,True
720575940623134744,True
720575940623135053,True
720575940623135144,True
720575940623135210,True
720575940623135256,True
720575940623135415,True
720575940623135512,True
720575940623135587,True
720575940623135880,True
720575940623136243,True
720575940623136499,True
720575940623136717,True
720575940623136904,True
720575940623137048,True
720575940623137212,True
720575940623137491,True
720575940623137514,True
720575940623137535,True
720575940623137609,True
720575940623137741,True
720575940623137891,True
720575940623137930,True
720575940623137997,True
720575940623138485,True
720575940623138559,True
720575940623138584,True
720575940623138708,True
720575940623138794,True
720575940623139111,True
720575940623139219,True
720575940623139341,True
720575940623139732,True
720575940623139976,True
720575940623140051,True
720575940623140607,True
720575940623140755,True
720575940623141075,True
720575940623141670,True
720575940623142143,True
720575940623142157,True
720575940623142280,True
720575940623142349,True
720575940623142365,True
720575940623142378,True
720575940623142408,True
720575940623142499,True
720575940623142536,True
720575940623142844,True
720575940623143050,True
720575940623143060,True
720575940623143155,True
720575940623143267,True
720575940623143560,True
720575940623143974,True
720575940623144080,True
720575940623144141,True
720575940623144340,True
720575940623144447,True
720575940623144885,True
720575940623145098,True
720575940623145156,True
720575940623145513,True
720575940623145876,True
720575940623145959,True
720575940623145963,True
720575940623146378,True
720575940623146520,True
720575940623146701,True
720575940623146957,True
720575940623147016,True
720575940623147189,True
720575940623147302,True
720575940623147959,True
720575940623147997,True
720575940623148045,True
720575940623148070,True
720575940623148105,True
720575940623148109,True
720575940623148253,True
720575940623148285,True
720575940623148424,True
720575940623148643,True
720575940623148765,True
720575940623148841,True
720575940623148936,True
720575940623149021,True
720575940623149192,True
720575940623149581,True
720575940623149607,True
720575940623150005,True
720575940623150218,True
720575940623150728,True
720575940623150813,True
720575940623151117,True
720575940623151128,True
720575940623151240,True
720575940623151339,True
720575940623151357,True
720575940623151496,True
720575940623151852,True
720575940623152264,True
720575940623152639,True
720575940623152904,True
720575940623152909,True
720575940623153149,True
720575940623153405,True
720575940623153546,True
720575940623153961,True
720575940623154407,True
720575940623154429,True
720575940623154531,True
720575940623154712,True
720575940623154957,True
720575940623154968,True
720575940623155224,True
720575940623155661,True
720575940623155917,True
720575940623156164,True
720575940623156714,True
720575940623157016,True
720575940623157247,True
720575940623157517,True
720575940623157738,True
720575940623157996,True
720575940623158154,True
720575940623158453,True
720575940623158601,True
720575940623158709,True
720575940623159176,True
720575940623159337,True
720575940623160102,True
720575940623160202,True
720575940623160319,True
720575940623160456,True
720575940623160583,True
720575940623160614,True
720575940623160757,True
720575940623160968,True
720575940623161385,True
720575940623161480,True
720575940623161624,True
720575940623161834,True
720575940623161869,True
720575940623162317,True
720575940623162623,True
720575940623163844,True
720575940623164307,True
720575940623164429,True
720575940623164515,True
720575940623164679,True
720575940623164685,True
720575940623164856,True
720575940623164927,True
720575940623164941,True
720575940623165197,True
720575940623165257,True
720575940623165608,True
720575940623165636,True
720575940623165709,True
720575940623165737,True
720575940623165832,True
720575940623165965,True
720575940623166090,True
720575940623166413,True
720575940623166471,True
720575940623166502,True
720575940623166600,True
720575940623166669,True
720575940623166733,True
720575940623167075,True
